time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-06-30T18:57:17.290Z,34.171,139.363,10,4.3,mb,34,,,1.15,us,usp0009vgc,2014-11-07T01:10:26.304Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-06-30T17:41:16.960Z,34.073,139.374,10,4.8,mb,76,,,1.11,us,usp0009vgb,2014-11-07T01:10:26.295Z,"near the south coast of Honshu, Japan",earthquake,,,,45,reviewed,us,us
2000-06-30T11:42:49.220Z,34.23,139.316,10,4.7,mb,66,,,0.98,us,usp0009vg3,2014-11-07T01:10:26.275Z,"near the south coast of Honshu, Japan",earthquake,,,,31,reviewed,us,us
2000-06-30T09:53:59.900Z,33.988,139.187,10,4.6,mb,53,,,1.17,us,usp0009vfy,2014-11-07T01:10:26.260Z,"Izu Islands, Japan region",earthquake,,,,27,reviewed,us,us
2000-06-30T08:41:42.800Z,47.002,145,388.7,4.4,mb,10,,,1.35,us,usp0009vfv,2014-11-07T01:10:26.248Z,"Sea of Okhotsk",earthquake,,12.3,,1,reviewed,us,us
2000-06-30T06:26:34.520Z,54.754,160.13,136.9,4,mb,18,,,1.08,us,usp0009vfq,2014-11-07T01:10:26.236Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,7.2,,3,reviewed,us,us
2000-06-30T01:37:45.030Z,71.246,-7.964,10,4.3,mb,56,,,1.31,us,usp0009vfb,2014-11-07T01:10:26.210Z,"Jan Mayen Island region",earthquake,,,,27,reviewed,us,us
2000-06-29T18:54:03.940Z,33.997,139.35,10,4.4,mb,23,,,1.12,us,usp0009vex,2014-11-07T01:10:26.169Z,"Izu Islands, Japan region",earthquake,,,,5,reviewed,us,us
2000-06-29T17:44:43.320Z,36.346,138.669,165.8,4.4,mb,25,,,1.12,us,usp0009vew,2014-11-07T01:10:26.167Z,"eastern Honshu, Japan",earthquake,,8.6,,9,reviewed,us,us
2000-06-29T17:32:27.700Z,33.92,139.46,10,4.1,mb,16,,,1.19,us,usp0009vet,2014-11-07T01:10:26.161Z,"Izu Islands, Japan region",earthquake,,,,6,reviewed,us,us
2000-06-29T16:27:55.220Z,34.073,139.409,10,4.5,mb,24,,,1.31,us,usp0009vem,2014-11-07T01:10:26.152Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-29T16:13:56.020Z,34.045,139.434,10,4.7,mb,46,,,1.03,us,usp0009veh,2014-11-07T01:10:26.143Z,"near the south coast of Honshu, Japan",earthquake,,,,14,reviewed,us,us
2000-06-29T16:04:00.190Z,34.249,139.205,10,4.8,mb,107,,,0.93,us,usp0009vef,2014-11-07T01:10:26.130Z,"near the south coast of Honshu, Japan",earthquake,,,,50,reviewed,us,us
2000-06-29T15:52:03.830Z,34.14,139.27,10,4.6,mb,46,,,1.31,us,usp0009vee,2014-11-07T01:10:26.123Z,"near the south coast of Honshu, Japan",earthquake,,,,20,reviewed,us,us
2000-06-29T14:45:16.300Z,36.225,70.774,143.1,4.5,mb,13,,,0.75,us,usp0009vea,2014-11-07T01:10:26.117Z,"Hindu Kush region, Afghanistan",earthquake,,13.6,,5,reviewed,us,us
2000-06-29T14:26:17.930Z,33.967,139.459,10,4.4,mb,38,,,1.1,us,usp0009ve9,2014-11-07T01:10:26.113Z,"Izu Islands, Japan region",earthquake,,,,14,reviewed,us,us
2000-06-29T14:18:48.960Z,34.05,139.363,10,4.6,mb,10,,,1.17,us,usp0009ve8,2014-11-07T01:10:26.111Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-06-29T14:15:26.550Z,38.428,26.091,37.4,4.1,mb,45,,,1.38,us,usp0009ve7,2014-11-07T01:10:26.107Z,"near the coast of western Turkey",earthquake,,11.1,,25,reviewed,us,us
2000-06-29T14:04:23.160Z,34.079,139.116,10,4.4,mb,11,,,1.39,us,usp0009ve3,2014-11-07T01:10:26.101Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-06-29T13:07:55.550Z,34.094,139.245,10,4.7,mb,82,,,1.47,us,usp0009vdw,2014-11-07T01:10:26.083Z,"near the south coast of Honshu, Japan",earthquake,,,,41,reviewed,us,us
2000-06-29T12:51:23.700Z,34.076,139.366,10,4.2,mb,14,,,1.18,us,usp0009vdv,2014-11-07T01:10:26.081Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-06-29T12:13:26.730Z,34.101,139.445,10,4.3,mb,37,,,1.19,us,usp0009vdt,2014-11-07T01:10:26.076Z,"near the south coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us
2000-06-29T10:30:03.750Z,34.052,139.127,10,4.3,mb,16,,,1.15,us,usp0009vdg,2014-11-07T01:10:26.061Z,"near the south coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2000-06-29T09:53:28.100Z,34.324,140.221,10,5,mb,118,,,1.05,us,usp0009vdc,2014-11-07T01:10:26.045Z,"near the east coast of Honshu, Japan",earthquake,,,,61,reviewed,us,us
2000-06-29T08:59:41.040Z,33.983,139.492,10,4.5,mb,39,,,1.22,us,usp0009vd6,2014-11-07T01:10:26.033Z,"Izu Islands, Japan region",earthquake,,,,11,reviewed,us,us
2000-06-29T07:49:29.070Z,34.237,139.231,10,4.2,mb,20,,,0.86,us,usp0009vcy,2014-11-07T01:10:25.981Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-29T06:30:22.090Z,34.027,139.359,10,5.6,mwc,201,,,1.31,us,usp0009vcx,2020-01-03T23:57:35.205Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-29T05:54:55.400Z,34.151,139.422,10,5.1,mwc,61,,,1.39,us,usp0009vcu,2016-11-09T22:52:06.324Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-29T05:17:39.970Z,34.419,139.042,10,4.3,mb,13,,,0.73,us,usp0009vcs,2014-11-07T01:10:25.929Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-06-29T04:53:26.310Z,34.082,139.333,10,5.3,mwc,96,,,0.98,us,usp0009vcq,2016-11-09T22:52:05.815Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-29T04:48:22.730Z,33.929,139.408,10,4.2,mb,24,,,1.14,us,usp0009vcp,2014-11-07T01:10:25.914Z,"Izu Islands, Japan region",earthquake,,,,8,reviewed,us,us
2000-06-29T04:30:32.290Z,34.09,139.639,10,4,mb,14,,,1.37,us,usp0009vcn,2014-11-07T01:10:25.912Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-06-29T04:02:36.920Z,34.056,139.561,10,5.5,mwc,169,,,1.14,us,usp0009vck,2020-01-03T23:57:21.785Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-29T03:41:55.480Z,34.074,139.344,10,4.5,mb,22,,,1.02,us,usp0009vcg,2014-11-07T01:10:25.884Z,"near the south coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2000-06-29T03:40:02.770Z,34.144,139.225,10,4.3,mb,24,,,1.01,us,usp0009vcf,2014-11-07T01:10:25.881Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-06-29T03:34:26.260Z,34.244,139.141,10,5.1,mb,141,,,0.78,us,usp0009vce,2014-11-07T01:10:25.865Z,"near the south coast of Honshu, Japan",earthquake,,,,62,reviewed,us,us
2000-06-29T03:25:22.510Z,33.994,139.614,10,4.7,mb,25,,,1.19,us,usp0009vcd,2014-11-07T01:10:25.862Z,"Izu Islands, Japan region",earthquake,,,,4,reviewed,us,us
2000-06-29T03:18:02.390Z,34.027,139.398,10,4.5,mb,54,,,1.17,us,usp0009vcc,2014-11-07T01:10:25.858Z,"near the south coast of Honshu, Japan",earthquake,,,,23,reviewed,us,us
2000-06-29T03:11:51.430Z,34.155,139.18,10,5.3,mb,202,,,1.03,us,usp0009vcb,2014-11-07T01:10:25.836Z,"near the south coast of Honshu, Japan",earthquake,,,,93,reviewed,us,us
2000-06-29T02:56:20.960Z,34.19,139.136,10,5.3,mwc,146,,,0.81,us,usp0009vc9,2016-11-09T22:52:04.805Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-29T02:55:13.600Z,34.163,139.193,10,4.9,mb,77,,,0.87,us,usp0009vc7,2014-11-07T01:10:25.812Z,"near the south coast of Honshu, Japan",earthquake,,,,26,reviewed,us,us
2000-06-29T02:50:17.870Z,38.161,102.468,33,4,ml,8,,,1.38,us,usp0009vc6,2014-11-07T01:10:25.810Z,"Gansu, China",earthquake,,,,,reviewed,us,bji
2000-06-29T01:59:03.770Z,34.004,139.048,10,4.3,mb,16,,,1.02,us,usp0009vc0,2014-11-07T01:10:25.794Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2000-06-29T01:46:56.410Z,34.098,139.375,10,4.4,mb,13,,,1.6,us,usp0009vbw,2014-11-07T01:10:25.787Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-29T01:16:12.570Z,34.025,139.304,10,4.6,mb,48,,,1.19,us,usp0009vbu,2014-11-07T01:10:25.779Z,"near the south coast of Honshu, Japan",earthquake,,,,19,reviewed,us,us
2000-06-29T01:04:03.170Z,34.011,139.48,10,4.5,mb,14,,,1.22,us,usp0009vbr,2014-11-07T01:10:25.770Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-29T00:52:55.220Z,34.147,139.772,10,4.3,mb,22,,,0.92,us,usp0009vbq,2014-11-07T01:10:25.766Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-28T23:50:44.500Z,34.183,139.497,10,4.6,mb,43,,,1.13,us,usp0009vbj,2014-11-07T01:10:25.753Z,"near the south coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us
2000-06-28T22:43:33.880Z,47.768,82.732,33,4.6,mb,69,,,1.22,us,usp0009vbf,2017-04-13T22:12:52.739Z,"eastern Kazakhstan",earthquake,,,,41,reviewed,us,us
2000-06-28T22:40:24.450Z,33.952,139.147,10,4.5,mb,29,,,1.34,us,usp0009vbe,2014-11-07T01:10:25.739Z,"Izu Islands, Japan region",earthquake,,,,8,reviewed,us,us
2000-06-28T20:19:53.370Z,33.993,139.607,10,4.7,mb,23,,,1.31,us,usp0009vb6,2014-11-07T01:10:25.720Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-06-28T17:02:22.280Z,33.964,139.4,10,4.6,mb,37,,,1.3,us,usp0009vas,2014-11-07T01:10:25.660Z,"Izu Islands, Japan region",earthquake,,,,12,reviewed,us,us
2000-06-28T16:30:58.340Z,34.025,139.415,10,4.6,ms,32,,,1.19,us,usp0009vaq,2014-11-07T01:10:25.655Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-06-28T16:21:23.300Z,34.238,139.293,10,4.7,mb,61,,,0.92,us,usp0009vap,2014-11-07T01:10:25.649Z,"near the south coast of Honshu, Japan",earthquake,,,,30,reviewed,us,us
2000-06-28T16:15:17.960Z,34.014,139.319,10,5.2,mwc,84,,,1.13,us,usp0009van,2016-11-09T22:51:43.178Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-28T14:20:09.970Z,34.236,139.392,10,4.6,mb,33,,,1.19,us,usp0009vad,2014-11-07T01:10:25.616Z,"near the south coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us
2000-06-28T13:50:41.740Z,33.909,139.48,10,4.4,mb,22,,,1.49,us,usp0009vac,2014-11-07T01:10:25.614Z,"Izu Islands, Japan region",earthquake,,,,7,reviewed,us,us
2000-06-28T13:20:38.850Z,34.077,138.886,10,4.5,mb,29,,,1.48,us,usp0009va7,2014-11-07T01:10:25.604Z,"near the south coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us
2000-06-28T12:33:04.230Z,34.072,139.456,10,4.3,mb,37,,,1.44,us,usp0009va6,2014-11-07T01:10:25.600Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-06-28T09:37:17.470Z,34.096,139.37,10,4.5,mb,42,,,0.96,us,usp0009v9w,2014-11-07T01:10:25.568Z,"near the south coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us
2000-06-28T09:25:47.890Z,34.217,139.506,10,5.3,mwc,103,,,1.34,us,usp0009v9u,2016-11-09T22:51:42.657Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-06-28T08:16:11.900Z,34.001,139.171,10,4.1,mb,17,,,1.3,us,usp0009v9n,2014-11-07T01:10:25.541Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-28T06:38:14.190Z,34.034,139.279,10,4.5,ms,69,,,1.14,us,usp0009v9f,2014-11-07T01:10:25.524Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-06-28T06:16:01.520Z,34.047,139.641,10,4.6,mb,12,,,1.39,us,usp0009v9d,2014-11-07T01:10:25.519Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-06-28T05:20:38.300Z,33.918,139.186,10,4.6,mb,47,,,1.36,us,usp0009v99,2014-11-07T01:10:25.510Z,"Izu Islands, Japan region",earthquake,,,,19,reviewed,us,us
2000-06-28T04:56:18.720Z,34.007,139.466,10,4.2,mb,19,,,1.01,us,usp0009v97,2014-11-07T01:10:25.499Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2000-06-28T04:37:26.580Z,33.994,139.438,10,4.4,mb,22,,,1.28,us,usp0009v94,2014-11-07T01:10:25.491Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-06-28T03:40:06.250Z,34.037,139.398,10,4.5,mb,34,,,1.24,us,usp0009v8y,2014-11-07T01:10:25.461Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-06-28T03:14:45.000Z,34.072,139.265,10,4.9,mb,130,,,0.87,us,usp0009v8v,2014-11-07T01:10:25.447Z,"near the south coast of Honshu, Japan",earthquake,,,,57,reviewed,us,us
2000-06-28T02:59:51.980Z,33.913,139.246,10,4.1,mb,13,,,1.03,us,usp0009v8t,2014-11-07T01:10:25.444Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-06-28T02:09:04.230Z,33.883,139.49,10,4.4,mb,29,,,1.01,us,usp0009v8h,2014-11-07T01:10:25.428Z,"Izu Islands, Japan region",earthquake,,,,4,reviewed,us,us
2000-06-27T18:46:49.800Z,34.272,139.36,10,4,mb,22,,,0.96,us,usp0009v7q,2014-11-07T01:10:25.345Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2000-06-27T16:08:12.650Z,34.062,139.373,10,4.2,mb,29,,,1.2,us,usp0009v7g,2014-11-07T01:10:25.323Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-06-27T15:22:55.320Z,34.008,139.37,10,4.5,mb,42,,,1.29,us,usp0009v7d,2014-11-07T01:10:25.316Z,"near the south coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us
2000-06-27T13:43:07.900Z,34.169,139.482,10,4,mb,24,,,1.12,us,usp0009v7a,2014-11-07T01:10:25.310Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-06-27T12:34:16.860Z,34.176,139.337,10,4.7,mb,16,,,1.49,us,usp0009v79,2014-11-07T01:10:25.308Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-06-27T12:11:32.490Z,34.15,139.272,10,4.4,mb,40,,,1.19,us,usp0009v77,2014-11-07T01:10:25.302Z,"near the south coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us
2000-06-27T11:24:33.790Z,34.016,139.301,10,4.5,mb,25,,,1.06,us,usp0009v72,2014-11-07T01:10:25.260Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-27T11:19:02.350Z,34.048,139.251,10,4,mb,25,,,1.06,us,usp0009v71,2014-11-07T01:10:25.258Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-06-27T10:36:20.320Z,34.006,139.418,10,4,mb,18,,,1.16,us,usp0009v6v,2014-11-07T01:10:25.249Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-06-27T10:03:34.530Z,33.997,139.286,10,4.6,mb,23,,,0.93,us,usp0009v6u,2014-11-07T01:10:25.246Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2000-06-27T09:59:44.650Z,33.905,139.386,10,4.7,mb,17,,,1.26,us,usp0009v6t,2014-11-07T01:10:25.244Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-06-27T09:21:11.140Z,33.864,139.42,10,4.5,mb,18,,,1.43,us,usp0009v6q,2014-11-07T01:10:25.238Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-06-27T09:07:34.360Z,34.045,139.445,10,4.4,mb,16,,,1.41,us,usp0009v6p,2014-11-07T01:10:25.236Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-06-27T08:57:59.040Z,34.007,139.27,10,4.4,mb,11,,,1.45,us,usp0009v6n,2014-11-07T01:10:25.235Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-06-27T08:31:37.230Z,34.137,139.44,10,4.6,mb,18,,,1.1,us,usp0009v6f,2014-11-07T01:10:25.224Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-06-27T08:09:12.870Z,33.986,139.222,10,4.5,mb,46,,,1.3,us,usp0009v6e,2014-11-07T01:10:25.219Z,"Izu Islands, Japan region",earthquake,,,,23,reviewed,us,us
2000-06-27T07:32:31.900Z,41.943,12.93,10,4.4,mb,107,,,1.13,us,usp0009v6c,2014-11-07T01:10:25.206Z,"southern Italy",earthquake,,,,9,reviewed,us,us
2000-06-27T07:04:20.130Z,33.951,139.393,10,4.4,mb,27,,,1.04,us,usp0009v6a,2014-11-07T01:10:25.189Z,"Izu Islands, Japan region",earthquake,,,,10,reviewed,us,us
2000-06-27T06:38:58.340Z,34.075,139.425,10,4.6,mb,13,,,0.86,us,usp0009v68,2014-11-07T01:10:25.186Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-06-27T06:11:00.460Z,33.994,139.564,10,4.8,mb,59,,,1.24,us,usp0009v67,2014-11-07T01:10:25.179Z,"Izu Islands, Japan region",earthquake,,,,31,reviewed,us,us
2000-06-27T05:25:13.620Z,34.097,139.368,10,4.5,ms,43,,,1.41,us,usp0009v63,2014-11-07T01:10:25.165Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-06-27T05:05:26.370Z,33.958,139.401,10,4.4,ms,21,,,1.19,us,usp0009v62,2014-11-07T01:10:25.162Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-06-27T04:07:55.990Z,40.95,10.033,10,4.3,mb,132,,,1.18,us,usp0009v5x,2014-11-07T01:10:25.145Z,"Tyrrhenian Sea",earthquake,,,,10,reviewed,us,us
2000-06-26T09:34:48.990Z,51.086,178.843,33,4.5,mb,78,,,1.04,us,usp0009v53,2014-11-07T01:10:25.064Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,41,reviewed,us,us
2000-06-26T07:56:03.090Z,41.488,142.662,33,4.5,mb,9,,,1.34,us,usp0009v50,2014-11-07T01:10:25.056Z,"Hokkaido, Japan region",earthquake,,,,1,reviewed,us,us
2000-06-26T04:09:59.440Z,35.923,141.301,33,4.3,mb,27,,,1.17,us,usp0009v4p,2014-11-07T01:10:25.034Z,"near the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2000-06-25T23:25:09.490Z,36.512,24.556,105.3,4.4,mb,28,,,1.19,us,usp0009v40,2014-11-07T01:10:24.953Z,"southern Greece",earthquake,,,,4,reviewed,us,us
2000-06-25T20:24:49.210Z,43.822,12.992,10,4,ml,32,,,1.32,us,usp0009v3x,2014-11-07T01:10:24.943Z,"central Italy",earthquake,,,,,reviewed,us,str
2000-06-25T12:25:40.750Z,57.026,163.16,33,4.3,mb,11,,,0.81,us,usp0009v3f,2014-11-07T01:10:24.911Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,2,reviewed,us,us
2000-06-24T21:11:28.570Z,41.345,141.747,84.1,4.9,mb,14,,,1.13,us,usp0009v2r,2014-11-07T01:10:24.483Z,"Hokkaido, Japan region",earthquake,,11.4,,2,reviewed,us,us
2000-06-24T13:36:35.720Z,35.323,77.489,58.3,4.4,mb,25,,,1.15,us,usp0009v2d,2014-11-07T01:10:24.456Z,"Kashmir-Xinjiang border region",earthquake,,18.6,,5,reviewed,us,us
2000-06-24T08:52:50.600Z,51.282,175.184,33,4,mb,14,,,0.99,us,usp0009v21,2014-11-07T01:10:24.413Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,4,reviewed,us,us
2000-06-23T02:41:07.510Z,35.525,77.423,33,4,mb,13,,,1.31,us,usp0009v01,2014-11-07T01:10:24.239Z,"Kashmir-Xinjiang border region",earthquake,,,,1,reviewed,us,us
2000-06-22T12:44:03.180Z,57.101,163.12,21.7,5.1,mb,136,,,0.83,us,usp0009uz7,2014-11-07T01:10:24.143Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,11.9,,55,reviewed,us,us
2000-06-22T12:16:31.680Z,43.301,12.48,10,4.8,mb,160,,,1.13,us,usp0009uz5,2014-11-07T01:10:24.123Z,"central Italy",earthquake,,,,22,reviewed,us,us
2000-06-22T11:36:29.410Z,36.75,135.48,26.8,4.7,mb,61,,,1.11,us,usp0009uz3,2014-11-07T01:10:24.113Z,"Sea of Japan",earthquake,,7.3,,27,reviewed,us,us
2000-06-21T21:03:08.940Z,36.201,70.556,136.6,4.1,mb,14,,,0.9,us,usp0009uy7,2014-11-07T01:10:24.054Z,"Hindu Kush region, Afghanistan",earthquake,,16.4,,2,reviewed,us,us
2000-06-21T00:48:16.430Z,36.665,70.691,92.6,4.7,mb,18,,,1.13,us,usp0009ux7,2014-11-07T01:10:23.895Z,"Hindu Kush region, Afghanistan",earthquake,,18.5,,6,reviewed,us,us
2000-06-20T16:30:09.450Z,51.63,16.125,5,4,mb,36,,,1.13,us,usp0009uwm,2014-11-07T01:10:23.844Z,"Poland",earthquake,,,,1,reviewed,us,us
2000-06-20T15:28:08.750Z,35.304,77.403,33,4.4,mb,17,,,1.29,us,usp0009uwh,2014-11-07T01:10:23.835Z,"Kashmir-Xinjiang border region",earthquake,,,,5,reviewed,us,us
2000-06-20T11:08:31.660Z,51.092,-178.11,33,4.3,mb,53,,,0.92,us,usp0009uw6,2020-02-20T20:18:10.502Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,23,reviewed,us,us
2000-06-20T09:22:26.670Z,35.312,77.528,33,4.5,mb,34,,,1.25,us,usp0009uw1,2014-11-07T01:10:23.769Z,"Kashmir-Xinjiang border region",earthquake,,,,14,reviewed,us,us
2000-06-20T06:15:36.170Z,35.964,22.159,33,4.3,mb,23,,,1.33,us,usp0009uvu,2014-11-07T01:10:23.743Z,"central Mediterranean Sea",earthquake,,,,5,reviewed,us,us
2000-06-19T22:41:48.850Z,35.249,77.447,42.1,5.4,mwc,165,,,0.9,us,usp0009uvb,2016-11-09T22:47:26.400Z,"Kashmir-Xinjiang border region",earthquake,,7.4,,,reviewed,us,hrv
2000-06-19T10:06:14.690Z,47.248,150.606,211.3,4.2,mb,29,,,1.06,us,usp0009uun,2014-11-07T01:10:23.617Z,"Kuril Islands",earthquake,,,,11,reviewed,us,us
2000-06-18T08:50:25.420Z,36.732,137.016,264,4,mb,48,,,0.88,us,usp0009usk,2014-11-07T01:10:23.289Z,"eastern Honshu, Japan",earthquake,,4.5,,14,reviewed,us,us
2000-06-18T07:42:06.520Z,44.759,10.798,10,4.5,mb,104,,,1.04,us,usp0009ush,2014-11-07T01:10:23.274Z,"northern Italy",earthquake,,,,18,reviewed,us,us
2000-06-18T03:34:58.860Z,36.103,21.897,33,4.3,mb,26,,,0.97,us,usp0009us8,2014-11-07T01:10:23.255Z,"southern Greece",earthquake,,,,4,reviewed,us,us
2000-06-17T23:24:59.300Z,54.361,142.9,10,4.3,mb,42,,,1.37,us,usp0009us3,2014-11-07T01:10:23.239Z,"Sakhalin, Russia",earthquake,,,,14,reviewed,us,us
2000-06-17T22:29:28.060Z,35.068,27.23,33,4.3,mb,62,,,1.26,us,usp0009urz,2014-11-07T01:10:23.227Z,"Dodecanese Islands, Greece",earthquake,,,,23,reviewed,us,us
2000-06-17T11:40:55.040Z,35.026,27.153,33,4.3,mb,35,,,1.15,us,usp0009urd,2014-11-07T01:10:23.119Z,"Dodecanese Islands, Greece",earthquake,,,,6,reviewed,us,us
2000-06-17T05:49:27.010Z,36.551,71.244,232.6,4,mb,14,,,0.75,us,usp0009ur0,2014-11-07T01:10:23.092Z,"Hindu Kush region, Afghanistan",earthquake,,,,2,reviewed,us,us
2000-06-17T00:01:29.370Z,37.492,78.587,46.1,4,mb,9,,,1.16,us,usp0009uqk,2014-11-07T01:10:23.060Z,"southern Xinjiang, China",earthquake,,18.3,,3,reviewed,us,us
2000-06-16T23:33:49.980Z,51.433,-178.346,33,5,mwc,166,,,0.96,us,usp0009uqh,2020-02-20T20:18:12.102Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,hrv
2000-06-16T20:14:41.450Z,41.049,72.494,57.2,4.1,mb,13,,,1.11,us,usp0009uqc,2014-11-07T01:10:23.010Z,"Kyrgyzstan",earthquake,,16.2,,3,reviewed,us,us
2000-06-16T11:57:22.220Z,45.955,10.938,10,4.1,ml,72,,,1.16,us,usp0009upx,2014-11-07T01:10:22.957Z,"northern Italy",earthquake,,,,,reviewed,us,fur
2000-06-16T07:35:44.130Z,41.482,140.853,143.5,4.5,mb,60,,,0.69,us,usp0009upj,2014-11-07T01:10:22.898Z,"Hokkaido, Japan region",earthquake,,7.4,,30,reviewed,us,us
2000-06-16T03:33:22.040Z,42.568,16.831,10,4.4,ml,46,,,1.16,us,usp0009upc,2014-11-07T01:10:22.884Z,"Adriatic Sea",earthquake,,,,,reviewed,us,zag
2000-06-16T02:34:58.360Z,45.921,15.941,10,4.2,ml,37,,,1.02,us,usp0009upb,2014-11-07T01:10:22.877Z,"Croatia",earthquake,,,,,reviewed,us,str
2000-06-15T21:30:29.030Z,34.441,20.182,10,5.2,mwc,229,,,1.09,us,usp0009uny,2016-11-09T22:45:48.204Z,"central Mediterranean Sea",earthquake,,,,,reviewed,us,hrv
2000-06-15T18:45:46.700Z,54.548,168.546,33,4.6,ms,30,,,1.29,us,usp0009unu,2014-11-07T01:10:22.811Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,1,reviewed,us,us
2000-06-15T16:10:18.260Z,35.157,27.166,10,4.7,mb,134,,,1.05,us,usp0009unj,2014-11-07T01:10:22.774Z,"Dodecanese Islands, Greece",earthquake,,,,42,reviewed,us,us
2000-06-15T08:22:48.520Z,47.615,147.852,366.1,4,mb,24,,,0.85,us,usp0009umz,2014-11-07T01:10:22.699Z,"northwest of the Kuril Islands",earthquake,,11.2,,9,reviewed,us,us
2000-06-15T07:51:35.810Z,70.896,-13.062,10,4.4,mb,14,,,1.32,us,usp0009umv,2014-11-07T01:10:22.687Z,"Jan Mayen Island region",earthquake,,,,4,reviewed,us,us
